"File";"NEF";"TIFF";"Date Created";"Date Modified";"File Size";"Image Size";"Date Shot";"Time Zone and Date";"Image Quality";"Artist";"Copyright";"Image Comment";"Device";"Lens";"Focal Length";"Focus Mode";"AF-Area Mode";"VR";"AF Fine Tune";"Aperture";"Shutter Speed";"Exposure Mode";"Exposure Comp.";"Exposure Tuning";"Metering";"ISO Sensitivity";"Flash Device";"Flash Sync Mode";"Flash Mode";"White Balance";"Color Space";"High ISO NR";"Long Exposure NR";"Active D-Lighting";"Image Authentication";"Vignette Control";"Auto Distortion Control";"Picture Control";"Base";"Quick Adjust";"Sharpening";"Contrast";"Brightness";"Saturation";"Hue";"Filter Effects";"Toning";"Optimize Image";"Color Mode";"Tone Comp.";"Hue Adjustment";"Saturation";"Sharpening";"Latitude";"Longitude";"Altitude";"Altitude Reference";"Heading";"UTC";"Map Datum";"Scene Mode";"Keywords"
"rc57606d5t";"http://193.205.194.113/RAISE/NEF/rc57606d5t.NEF";"http://193.205.194.113/RAISE/TIFF/rc57606d5t.TIF";"9/20/2014 15:50";"4/11/2014 9:34";"18.0 MB";"L (4928 x 3264)";"34:43.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r3fb8469at";"http://193.205.194.113/RAISE/NEF/r3fb8469at.NEF";"http://193.205.194.113/RAISE/TIFF/r3fb8469at.TIF";"9/20/2014 15:50";"4/11/2014 9:35";"17.4 MB";"L (4928 x 3264)";"35:05.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"170mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/250s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r94d135a5t";"http://193.205.194.113/RAISE/NEF/r94d135a5t.NEF";"http://193.205.194.113/RAISE/TIFF/r94d135a5t.TIF";"9/20/2014 15:50";"4/11/2014 9:35";"17.5 MB";"L (4928 x 3264)";"35:14.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/500s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"re1563cf8t";"http://193.205.194.113/RAISE/NEF/re1563cf8t.NEF";"http://193.205.194.113/RAISE/TIFF/re1563cf8t.TIF";"9/20/2014 15:50";"4/11/2014 9:35";"17.7 MB";"L (4928 x 3264)";"35:37.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/100s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r27aa0d61t";"http://193.205.194.113/RAISE/NEF/r27aa0d61t.NEF";"http://193.205.194.113/RAISE/TIFF/r27aa0d61t.TIF";"9/20/2014 15:51";"4/11/2014 9:35";"17.4 MB";"L (4928 x 3264)";"35:52.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r431ea7e5t";"http://193.205.194.113/RAISE/NEF/r431ea7e5t.NEF";"http://193.205.194.113/RAISE/TIFF/r431ea7e5t.TIF";"9/20/2014 15:51";"4/11/2014 9:35";"17.6 MB";"L (4928 x 3264)";"35:56.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r9cf5aaf9t";"http://193.205.194.113/RAISE/NEF/r9cf5aaf9t.NEF";"http://193.205.194.113/RAISE/TIFF/r9cf5aaf9t.TIF";"9/20/2014 15:51";"4/11/2014 9:36";"17.3 MB";"L (4928 x 3264)";"36:08.3";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"re07471bft";"http://193.205.194.113/RAISE/NEF/re07471bft.NEF";"http://193.205.194.113/RAISE/TIFF/re07471bft.TIF";"9/20/2014 15:51";"4/11/2014 9:36";"17.2 MB";"L (4928 x 3264)";"36:12.9";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/250s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rc8c7cc42t";"http://193.205.194.113/RAISE/NEF/rc8c7cc42t.NEF";"http://193.205.194.113/RAISE/TIFF/rc8c7cc42t.TIF";"9/20/2014 15:51";"4/11/2014 9:36";"17.5 MB";"L (4928 x 3264)";"36:44.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/200s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"re562ce54t";"http://193.205.194.113/RAISE/NEF/re562ce54t.NEF";"http://193.205.194.113/RAISE/TIFF/re562ce54t.TIF";"9/20/2014 15:51";"4/11/2014 9:36";"17.5 MB";"L (4928 x 3264)";"36:46.7";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/200s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"ra2c379dft";"http://193.205.194.113/RAISE/NEF/ra2c379dft.NEF";"http://193.205.194.113/RAISE/TIFF/ra2c379dft.TIF";"9/20/2014 15:52";"4/11/2014 9:38";"18.4 MB";"L (4928 x 3264)";"38:17.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/60s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r81b1d844t";"http://193.205.194.113/RAISE/NEF/r81b1d844t.NEF";"http://193.205.194.113/RAISE/TIFF/r81b1d844t.TIF";"9/20/2014 15:52";"4/11/2014 9:38";"17.5 MB";"L (4928 x 3264)";"38:30.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/100s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r6b5582e5t";"http://193.205.194.113/RAISE/NEF/r6b5582e5t.NEF";"http://193.205.194.113/RAISE/TIFF/r6b5582e5t.TIF";"9/20/2014 15:52";"4/11/2014 9:38";"18.0 MB";"L (4928 x 3264)";"38:48.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"52mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/60s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r6a920411t";"http://193.205.194.113/RAISE/NEF/r6a920411t.NEF";"http://193.205.194.113/RAISE/TIFF/r6a920411t.TIF";"9/20/2014 15:52";"4/11/2014 9:39";"17.4 MB";"L (4928 x 3264)";"39:18.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"95mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r07db8a54t";"http://193.205.194.113/RAISE/NEF/r07db8a54t.NEF";"http://193.205.194.113/RAISE/TIFF/r07db8a54t.TIF";"9/20/2014 15:53";"4/11/2014 9:41";"18.7 MB";"L (4928 x 3264)";"41:20.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"95mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/640s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rc3d61b9et";"http://193.205.194.113/RAISE/NEF/rc3d61b9et.NEF";"http://193.205.194.113/RAISE/TIFF/rc3d61b9et.TIF";"9/20/2014 15:53";"4/11/2014 9:41";"18.7 MB";"L (4928 x 3264)";"41:22.3";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"95mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/640s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r85e315a0t";"http://193.205.194.113/RAISE/NEF/r85e315a0t.NEF";"http://193.205.194.113/RAISE/TIFF/r85e315a0t.TIF";"9/20/2014 15:53";"4/11/2014 9:41";"19.0 MB";"L (4928 x 3264)";"41:37.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"24mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/640s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rda51183dt";"http://193.205.194.113/RAISE/NEF/rda51183dt.NEF";"http://193.205.194.113/RAISE/TIFF/rda51183dt.TIF";"9/20/2014 15:54";"4/11/2014 9:41";"18.4 MB";"L (4928 x 3264)";"41:41.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/640s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r883f4aaet";"http://193.205.194.113/RAISE/NEF/r883f4aaet.NEF";"http://193.205.194.113/RAISE/TIFF/r883f4aaet.TIF";"9/20/2014 15:54";"4/11/2014 9:41";"18.2 MB";"L (4928 x 3264)";"41:46.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/640s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r68ac9a60t";"http://193.205.194.113/RAISE/NEF/r68ac9a60t.NEF";"http://193.205.194.113/RAISE/TIFF/r68ac9a60t.TIF";"9/20/2014 15:54";"4/11/2014 9:41";"18.3 MB";"L (4928 x 3264)";"41:57.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/500s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r5097ffe5t";"http://193.205.194.113/RAISE/NEF/r5097ffe5t.NEF";"http://193.205.194.113/RAISE/TIFF/r5097ffe5t.TIF";"9/20/2014 15:54";"4/11/2014 9:42";"18.1 MB";"L (4928 x 3264)";"42:02.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/640s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r8ec5312dt";"http://193.205.194.113/RAISE/NEF/r8ec5312dt.NEF";"http://193.205.194.113/RAISE/TIFF/r8ec5312dt.TIF";"9/20/2014 15:55";"4/11/2014 9:42";"17.8 MB";"L (4928 x 3264)";"42:51.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r5a740fdet";"http://193.205.194.113/RAISE/NEF/r5a740fdet.NEF";"http://193.205.194.113/RAISE/TIFF/r5a740fdet.TIF";"9/20/2014 15:55";"4/11/2014 9:42";"17.6 MB";"L (4928 x 3264)";"42:57.3";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r66a6cd84t";"http://193.205.194.113/RAISE/NEF/r66a6cd84t.NEF";"http://193.205.194.113/RAISE/TIFF/r66a6cd84t.TIF";"9/20/2014 15:56";"4/11/2014 9:44";"21.0 MB";"L (4928 x 3264)";"44:48.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"22mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r27de6b7et";"http://193.205.194.113/RAISE/NEF/r27de6b7et.NEF";"http://193.205.194.113/RAISE/TIFF/r27de6b7et.TIF";"9/20/2014 15:56";"4/11/2014 9:44";"17.6 MB";"L (4928 x 3264)";"44:53.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/320s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r61611af9t";"http://193.205.194.113/RAISE/NEF/r61611af9t.NEF";"http://193.205.194.113/RAISE/TIFF/r61611af9t.TIF";"9/20/2014 15:56";"4/11/2014 9:46";"21.2 MB";"L (4928 x 3264)";"46:07.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/500s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r13e56300t";"http://193.205.194.113/RAISE/NEF/r13e56300t.NEF";"http://193.205.194.113/RAISE/TIFF/r13e56300t.TIF";"9/20/2014 15:57";"4/11/2014 9:47";"18.5 MB";"L (4928 x 3264)";"47:51.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"50mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/640s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rb60fa3d0t";"http://193.205.194.113/RAISE/NEF/rb60fa3d0t.NEF";"http://193.205.194.113/RAISE/TIFF/rb60fa3d0t.TIF";"9/20/2014 15:57";"4/11/2014 9:48";"18.0 MB";"L (4928 x 3264)";"48:21.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/800s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rf3fbbe95t";"http://193.205.194.113/RAISE/NEF/rf3fbbe95t.NEF";"http://193.205.194.113/RAISE/TIFF/rf3fbbe95t.TIF";"9/20/2014 15:58";"4/11/2014 9:48";"18.0 MB";"L (4928 x 3264)";"48:25.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/800s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r962c7ee8t";"http://193.205.194.113/RAISE/NEF/r962c7ee8t.NEF";"http://193.205.194.113/RAISE/TIFF/r962c7ee8t.TIF";"9/20/2014 15:58";"4/11/2014 9:49";"21.6 MB";"L (4928 x 3264)";"49:35.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"36mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/500s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r281c8184t";"http://193.205.194.113/RAISE/NEF/r281c8184t.NEF";"http://193.205.194.113/RAISE/TIFF/r281c8184t.TIF";"9/20/2014 15:58";"4/11/2014 9:49";"18.1 MB";"L (4928 x 3264)";"49:56.9";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"70mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/800s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r29a8a127t";"http://193.205.194.113/RAISE/NEF/r29a8a127t.NEF";"http://193.205.194.113/RAISE/TIFF/r29a8a127t.TIF";"9/20/2014 15:58";"4/11/2014 9:50";"20.6 MB";"L (4928 x 3264)";"50:20.7";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"26mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/800s";"Aperture Priority";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A2; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[SD] STANDARD";"[SD] STANDARD";"-";"5";"0";"1";"-1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
